https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-indiana-pacers-4jYjKrLA/,Phoenix Suns - Indiana Pacers 
https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-sacramento-kings-COyZfX9k/,Atlanta Hawks - Sacramento Kings 
https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-detroit-pistons-Ghj30gnS/,Brooklyn Nets - Detroit Pistons 
https://www.oddsportal.com/basketball/usa/nba/charlotte-hornets-toronto-raptors-0IgJNMqg/,Charlotte Hornets - Toronto Raptors 
https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-miami-heat-88pq5HXd/,Chicago Bulls - Miami Heat 
https://www.oddsportal.com/basketball/usa/nba/los-angeles-lakers-indiana-pacers-KQdf2FHF/,Los Angeles Lakers - Indiana Pacers 
https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-denver-nuggets-h02dsEuj/,Memphis Grizzlies - Denver Nuggets 
https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-cleveland-cavaliers-6360tYfd/,New Orleans Pelicans - Cleveland Cavaliers 
https://www.oddsportal.com/basketball/usa/nba/oklahoma-city-thunder-new-york-knicks-2kna1ZWL/,Oklahoma City Thunder - New York Knicks 
https://www.oddsportal.com/basketball/usa/nba/san-antonio-spurs-orlando-magic-naqm4ym3/,San Antonio Spurs - Orlando Magic 
https://www.oddsportal.com/basketball/usa/nba/utah-jazz-houston-rockets-tzbj3e29/,Utah Jazz - Houston Rockets 
https://www.oddsportal.com/basketball/usa/nba/washington-wizards-milwaukee-bucks-YXxVeDfq/,Washington Wizards - Milwaukee Bucks 
https://www.oddsportal.com/basketball/usa/nba/washington-wizards-philadelphia-76ers-bw3hrfQq/,Washington Wizards - Philadelphia 76ers 
https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-philadelphia-76ers-YkW0hvli/,Chicago Bulls - Philadelphia 76ers 
https://www.oddsportal.com/basketball/usa/nba/los-angeles-clippers-golden-state-warriors-02NHldmG/,Los Angeles Clippers - Golden State Warriors 
https://www.oddsportal.com/basketball/usa/nba/miami-heat-orlando-magic-pzwJTfBj/,Miami Heat - Orlando Magic 
https://www.oddsportal.com/basketball/usa/nba/milwaukee-bucks-new-york-knicks-CtV4ib3c/,Milwaukee Bucks - New York Knicks 
https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-minnesota-timberwolves-f5K9jII3/,New Orleans Pelicans - Minnesota Timberwolves 
https://www.oddsportal.com/basketball/usa/nba/oklahoma-city-thunder-dallas-mavericks-6uODkxY9/,Oklahoma City Thunder - Dallas Mavericks 
https://www.oddsportal.com/basketball/usa/nba/portland-trail-blazers-phoenix-suns-vgMLmG2M/,Portland Trail Blazers - Phoenix Suns 
https://www.oddsportal.com/basketball/usa/nba/sacramento-kings-houston-rockets-dUGQnzIS/,Sacramento Kings - Houston Rockets 
https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-boston-celtics-6qvFUzdp/,Brooklyn Nets - Boston Celtics 
https://www.oddsportal.com/basketball/usa/nba/charlotte-hornets-detroit-pistons-QoQpn3RH/,Charlotte Hornets - Detroit Pistons 
https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-san-antonio-spurs-CrMtmqCB/,Dallas Mavericks - San Antonio Spurs 
https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-washington-wizards-ILMxlPd5/,Memphis Grizzlies - Washington Wizards 
https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-atlanta-hawks-MRfFO2Un/,Toronto Raptors - Atlanta Hawks 
https://www.oddsportal.com/basketball/usa/nba/indiana-pacers-denver-nuggets-OQ9VeXmD/,Indiana Pacers - Denver Nuggets 
https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-milwaukee-bucks-jX1HJztK/,Memphis Grizzlies - Milwaukee Bucks 
https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-miami-heat-facmEE3s/,New Orleans Pelicans - Miami Heat 
https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-golden-state-warriors-jm8H5q6H/,Phoenix Suns - Golden State Warriors 
https://www.oddsportal.com/basketball/usa/nba/portland-trail-blazers-sacramento-kings-lMdiDYIm/,Portland Trail Blazers - Sacramento Kings 
https://www.oddsportal.com/basketball/usa/nba/san-antonio-spurs-oklahoma-city-thunder-YeiMIfeQ/,San Antonio Spurs - Oklahoma City Thunder 
https://www.oddsportal.com/basketball/usa/nba/boston-celtics-toronto-raptors-AZgOFRvn/,Boston Celtics - Toronto Raptors 
https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-oklahoma-city-thunder-l8HIbZ3f/,Dallas Mavericks - Oklahoma City Thunder 
